Transaction Type,Taxpayer TRN,Company Name / Member Company Name (If applicable),Tax Invoice/Tax credit note No,Tax Invoice/Tax credit note Date,Tax Invoice/Tax credit note Received Date,Reporting period from,Reporting period to,Tax Invoice/Tax credit note Amount AED (before VAT),Supplier Name,Supplier TRN,Clear description of the supply,VAT Amount AED,VAT Amount Recovered AED,VAT adjustments
01 Invoice,111111111111111,ABC LTD.,22141,5/23/2024,5/30/2024,5/1/2024,5/31/2024,97.1,ASIA,10000XXXXX00003,Consumables,4.85,4.85,-
01 Invoice,111111111111111,ABC LTD.,3651,5/7/2024,5/31/2024,5/1/2024,5/31/2024,96,PURE,10055XXXXX00003,OXYGEN 240 CU.FT,4.8,4.8,-
01 Invoice,111111111111111,ABC LTD.,11959,5/29/2024,5/31/2024,5/1/2024,5/31/2024,96,FAKH,10006XXXXX00003,BISON KIT (PVC SOLUTION) 650 ML,4.8,4.8,-
01 Invoice,111111111111111,ABC LTD.,TINV-00003651,5/7/2024,5/31/2024,5/1/2024,5/31/2024,96,PURE,10055XXXXX00003,OXYGEN 240 CU.FT,4.8,4.8,-
01 Invoice,111111111111111,ABC LTD.,INV1911520611,5/1/2024,5/25/2024,5/1/2024,5/31/2024,95,Emir,10002XXXXX00003,Telephone Expenses for APRIL 2024 OFFICE FAX 04-3472521,4.75,4.75,-
01 Invoice,111111111111111,ABC LTD.,INV1908555826,5/1/2024,5/25/2024,5/1/2024,5/31/2024,95,Emir,10002XXXXX00003,Telephone Expenses for APRIL 2024 OFFICE TEL 04-3474411,4.75,4.75,-
01 Invoice,111111111111111,ABC LTD.,INV1910805017,5/1/2024,5/25/2024,5/1/2024,5/31/2024,95,Emir,10002XXXXX00003,TELEPHONE EXPENSES FOR APRIL 2024 FAX 06-5269235,4.75,4.75,-
01 Invoice,111111111111111,ABC LTD.,INV1910812609,5/1/2024,5/25/2024,5/1/2024,5/31/2024,95,Emir,10002XXXXX00003,TELEPHONE EXPENSES FOR APRIL 2024 JOSEPH1-AMHZ 06-5269236,4.75,4.75,-
01 Invoice,111111111111111,ABC LTD.,INV1910802528,5/1/2024,5/25/2024,5/1/2024,5/31/2024,95,Emir,10002XXXXX00003,TELEPHONE EXPENSES FOR APRIL 2024 DIRECTORS 06-5269237,4.75,4.75,-
01 Invoice,111111111111111,ABC LTD.,65996,5/5/2024,5/31/2024,5/1/2024,5/31/2024,90,ALIF,10000XXXXX00003,WELDING GLASS WHITE,4.5,4.5,-
01 Invoice,111111111111111,ABC LTD.,HCA-SI-24050431,5/31/2024,5/31/2024,5/1/2024,5/31/2024,90,HLB,10027XXXXX00003,"Rebillable
 ARCELORMITTAL LIBERIA LTD
 April 2024 PAYROLL CHARGES
 Robert Doye & Gokulnath JAYAPAL GOVINDARAJAN",4.5,4.5,-
01 Invoice,111111111111111,ABC LTD.,AH-1390461,5/3/2024,5/3/2024,5/1/2024,5/31/2024,85.68,LIBE,10028XXXXX00003,BOLT CLAMP 2 3/4'',4.28,4.28,-
01 Invoice,111111111111111,ABC LTD.,CRV-HFZ/24/365,5/1/2024,5/31/2024,5/1/2024,5/31/2024,85,BIN,10028XXXXX00003,MS PLATE 4' X 8' 1.2 MM,4.25,4.25,-
01 Invoice,111111111111111,ABC LTD.,11994,5/13/2024,5/31/2024,5/1/2024,5/31/2024,80,FAKH,10006XXXXX00003,GRINDING WHEEL GREEN 08X25X60,4,4,-
01 Invoice,111111111111111,ABC LTD.,11998,5/20/2024,5/31/2024,5/1/2024,5/31/2024,80,FAKH,10006XXXXX00003,SOCKET GI 2'',4,4,-
01 Invoice,111111111111111,ABC LTD.,02-108658,5/12/2024,5/12/2024,5/1/2024,5/31/2024,76.19,THRE,10029XXXXX00003,REPAIR & MAINTENANCE,3.81,3.81,-
01 Invoice,111111111111111,ABC LTD.,11744,5/11/2024,5/31/2024,5/1/2024,5/31/2024,75,FAKH,10006XXXXX00003,CONTACTOR LC1D18-N7,3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00416,5/1/2024,5/17/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,"Documentation
 Documentation Charges against SO20011701
 INV#R00416",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00419,5/2/2024,5/17/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,Documentation,3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00425,5/7/2024,5/31/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,Documentation,3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00426,5/7/2024,5/31/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,DOCUMENT CHARGES,3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00427,5/8/2024,5/14/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,"Documentation
 Documentation Charges against SO20011765
 INV#R00427",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00431,5/9/2024,5/17/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,"Documentation
 Documentation Charges agsinst PO20015173
 INV#R00431",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00433,5/10/2024,5/17/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,"Documentation
 Documentation Charges agsinst PO20015173
 INV#R00433",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00435,5/13/2024,5/20/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,"Documentation
 Documentation Charges from Assent to AMDSTC
 Liberia Project 
 INV#R00435",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00436,5/14/2024,5/20/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,"Documentation
 Documentation Charges from Fabcon RAK to AMDSTC
 Liberia Project 
 INV#R00436",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00444,5/15/2024,5/31/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,"Documentation
 Documentation Charges against PO20015173
 INV#R00444",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00449,5/16/2024,5/31/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,"Documentation
 DocumentationCharges against SO20011795
 INV#R00449",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00450,5/20/2024,5/31/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,"Documentation
 Documentation Charges against from Assent to AMDSTC 
 INV#R00450
 LIBERIA SHIPMENT",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00451,5/20/2024,5/31/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,"Documentation
 Documentation Charges against L/P PO20017023
 INV#R00451",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00454,5/21/2024,5/31/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,"Documentation
 DocumentationCharges against SO20011803
 INV#R00454",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00456,5/22/2024,5/31/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,"Documentation
 Documentation Charges against L/P PO20017022
 INV#R00456",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00457,5/22/2024,5/31/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,"Documentation
 DocumentationCharges against SO20011808
 INV#R00457",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00462,5/23/2024,5/31/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,"Documentation
 Documentation Charges against L/P 
 INV#R00462
 LIBRIA PROJECT",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00464,5/23/2024,5/31/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,"Documentation
 Documentation Charges against Sheet Piles HFZA to AMDSTC
 INV#R00464",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00465,5/24/2024,5/31/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,"Documentation
 Documentation Charges against L/P PO20017023
 INV#R00465",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00467,5/24/2024,5/31/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,"Documentation
 Documentation Charges against L/P 
 INV#R00467
 LIBERIA PROJECT",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00469,5/25/2024,5/31/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,"Documentation
 Documentation Charges against L/P 
 INV#R00469
 LIBERIA PROJECT",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00475,5/28/2024,5/31/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,Documentation,3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00481,5/30/2024,5/31/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,"Documentation
 Documentation Charges against SO20011744
 INV#R00481",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00482,5/30/2024,5/31/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,"Documentation
 Documentation Charges against 30052024 HFZA-AMDSTC
 INV#R00482",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00483,5/30/2024,5/31/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,"Documentation
 Documentation Charges against LP to FZE 
 INV#R00483",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00484,5/31/2024,5/31/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,"Documentation
 Documentation Charges against LP to FZE 
 INV#R00484
 LIBEIRA PROJECT",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00485,5/31/2024,5/31/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,"Documentation
 Documentation Charges aginst HFZA to AMDSTC 
 INV#R00485",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00486,5/31/2024,5/31/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,"Documentation
 Documentation Charges aginst HFZA to AMDSTC 
 INV#R00486",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00487,5/31/2024,5/31/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,"Documentation
 Documentation Charges aginst LP to AMDSTC 
 INV#R00487",3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00445,5/15/2024,5/31/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,Documentation Charges,3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00430,5/9/2024,5/31/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,Documentation Charges,3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,R00477,5/28/2024,5/31/2024,5/1/2024,5/31/2024,75,PARA,10037XXXXX00003,Documentation Charges,3.75,3.75,-
01 Invoice,111111111111111,ABC LTD.,3806,5/28/2024,5/31/2024,5/1/2024,5/31/2024,72,PURE,10055XXXXX00003,OXYGEN 240 CU.FT,3.6,3.6,-
01 Invoice,111111111111111,ABC LTD.,11676/24,5/7/2024,5/31/2024,5/1/2024,5/31/2024,70,FAKH,10006XXXXX00003,BEND MS 1 1/2'',3.5,3.5,-
01 Invoice,111111111111111,ABC LTD.,INV-003723,5/14/2024,5/14/2024,5/1/2024,5/31/2024,70,PEAR,10050XXXXX00003,NITRIC ACID BTL,3.5,3.5,-
01 Invoice,111111111111111,ABC LTD.,02-108697,5/14/2024,5/14/2024,5/1/2024,5/31/2024,66.67,THRE,10029XXXXX00003,REPAIR & MAINTENANCE,3.33,3.33,-
01 Invoice,111111111111111,ABC LTD.,11870,5/22/2024,5/31/2024,5/1/2024,5/31/2024,60,FAKH,10006XXXXX00003,EMERY PAPER 220 G 50 MTR,3,3,-
01 Invoice,111111111111111,ABC LTD.,2891,11/5/2024,5/31/2024,5/1/2024,5/31/2024,60,SHAB,10034XXXXX00003,5HPC- PC EXP. MAY 24' (HEAD LIGHT) (PRITHVIPAL),3,3,-
01 Invoice,111111111111111,ABC LTD.,240530047,5/22/2024,5/30/2024,5/1/2024,5/31/2024,59.02,ASSE,10028XXXXX00003,LIGHT STEEL (0-30KG/M),2.94,2.94,-
01 Invoice,111111111111111,ABC LTD.,AH-1390504-240425,5/4/2024,5/4/2024,5/1/2024,5/31/2024,51.88,LIBE,10028XXXXX00003,FLEXIBLE HOSE 2 1/4'',2.59,2.59,-
01 Invoice,111111111111111,ABC LTD.,11676/24,5/7/2024,5/31/2024,5/1/2024,5/31/2024,50,FAKH,10006XXXXX00003,BEND MS 2'',2.5,2.5,-
01 Invoice,111111111111111,ABC LTD.,11676/24,5/7/2024,5/31/2024,5/1/2024,5/31/2024,50,FAKH,10006XXXXX00003,ELBOW MS 1'',2.5,2.5,-
01 Invoice,111111111111111,ABC LTD.,3806,5/28/2024,5/31/2024,5/1/2024,5/31/2024,48,PURE,10055XXXXX00003,OXYGEN 240 CU.FT,2.4,2.4,-
01 Invoice,111111111111111,ABC LTD.,11785,5/15/2024,5/31/2024,5/1/2024,5/31/2024,42,FAKH,10006XXXXX00003,SPRAY PAINT RED,2.1,2.1,-
01 Invoice,111111111111111,ABC LTD.,AH-1390435,5/4/2024,5/4/2024,5/1/2024,5/31/2024,41.1,LIBE,10028XXXXX00003,BOLT CLAMP 2 1/2'',2.06,2.06,-
01 Invoice,111111111111111,ABC LTD.,11994,5/13/2024,5/31/2024,5/1/2024,5/31/2024,40,FAKH,10006XXXXX00003,SPANNER RATCHET TYPE 17 MM,2,2,-
01 Invoice,111111111111111,ABC LTD.,8539,5/23/2024,5/31/2024,5/1/2024,5/31/2024,40,GOLD,10038XXXXX00003,V BELT B40,2,2,-
01 Invoice,111111111111111,ABC LTD.,MBM/24/238,5/7/2024,5/31/2024,5/1/2024,5/31/2024,39,AL M,10026XXXXX00003,SCREW DRIVER 6'',1.95,1.95,-
01 Invoice,111111111111111,ABC LTD.,AH-1390435,5/4/2024,5/4/2024,5/1/2024,5/31/2024,36.99,LIBE,10028XXXXX00003,HOSE ELBOW 2'' X 10'' X 10'',1.85,1.85,-
01 Invoice,111111111111111,ABC LTD.,2410,2/5/2024,5/31/2024,5/1/2024,5/31/2024,35,SHAB,10034XXXXX00003,5HPC- PC EXP. MAY 24' (TYRE REPAIR) (PRITHVIPAL),1.75,1.75,-
01 Invoice,111111111111111,ABC LTD.,11734,5/11/2024,5/31/2024,5/1/2024,5/31/2024,30,FAKH,10006XXXXX00003,FLAG WITH STICK,1.5,1.5,-
01 Invoice,111111111111111,ABC LTD.,1991,24/04/2024,5/31/2024,5/1/2024,5/31/2024,30,SHAB,10034XXXXX00003,5HPC- PC EXP. MAY 24' (TYRE PUNCTURE) (PRITHVIPAL),1.5,1.5,-
01 Invoice,111111111111111,ABC LTD.,DEPDN/4/24/1000928,4/18/2024,5/21/2024,5/1/2024,5/31/2024,25.05,NATI,10038XXXXX00003,"Medical Insurance 
 Sarang MO",1.25,1.25,-
01 Invoice,111111111111111,ABC LTD.,AH-1390435,5/4/2024,5/4/2024,5/1/2024,5/31/2024,24.66,LIBE,10028XXXXX00003,HOSE ELBOW 2 1/4'' X 6'' X 6'',1.23,1.23,-
01 Invoice,111111111111111,ABC LTD.,02-108186,18/04/2024,5/31/2024,5/1/2024,5/31/2024,23.81,THRE,10029XXXXX00003,5HPC- PC EXP. MAY 24' (FEED PUMP FILTER SET FOR TRAILOR) (KAMALPREET),1.19,1.19,-
01 Invoice,111111111111111,ABC LTD.,11718/24,5/10/2024,5/31/2024,5/1/2024,5/31/2024,22.5,FAKH,10006XXXXX00003,SPRAY PAINT ORANGE,1.13,1.13,-
01 Invoice,111111111111111,ABC LTD.,HCA-SI-24050431,5/31/2024,5/31/2024,5/1/2024,5/31/2024,22.5,HLB,10027XXXXX00003,Rebillable,1.13,1.13,-
01 Invoice,111111111111111,ABC LTD.,AH-1390435,5/4/2024,5/4/2024,5/1/2024,5/31/2024,21.42,LIBE,10028XXXXX00003,BOLT CLAMP 2 3/4'',1.07,1.07,-
01 Invoice,111111111111111,ABC LTD.,11927,5/29/2024,5/31/2024,5/1/2024,5/31/2024,18,FAKH,10006XXXXX00003,HEX BOLT NUT WASHER 12 X 100,0.9,0.9,-
01 Invoice,111111111111111,ABC LTD.,30602,5/4/2024,5/4/2024,5/1/2024,5/31/2024,18.1,AL S,10046XXXXX00003,Dry Ice Pellets,0.9,0.9,-
01 Invoice,111111111111111,ABC LTD.,30749,5/15/2024,5/15/2024,5/1/2024,5/31/2024,18.1,AL S,10046XXXXX00003,Dry Ice Pellets,0.9,0.9,-
01 Invoice,111111111111111,ABC LTD.,AH-1390435,5/4/2024,5/4/2024,5/1/2024,5/31/2024,16.44,LIBE,10028XXXXX00003,HOSE CLAMP 19-38 MM,0.82,0.82,-
01 Invoice,111111111111111,ABC LTD.,11603,5/3/2024,5/31/2024,5/1/2024,5/31/2024,9.1,FAKH,10006XXXXX00003,HEX BOLT 12 X 40 MM,0.46,0.46,-
01 Invoice,111111111111111,ABC LTD.,AH-1390435,5/4/2024,5/4/2024,5/1/2024,5/31/2024,6.58,LIBE,10028XXXXX00003,HOSE CLAMP 7-17 MM,0.33,0.33,-
01 Invoice,111111111111111,ABC LTD.,AH-1390435,5/4/2024,5/4/2024,5/1/2024,5/31/2024,5.74,LIBE,10028XXXXX00003,HOSE CLAMP 6-16 MM,0.29,0.29,-
02 Credit Note,111111111111111,ABC LTD.,003/CRN/AMDF/APR/24,4/30/2024,5/31/2024,5/1/2024,5/31/2024,-69.16,AL S,10058XXXXX00003,TEMPORARY STAFF- MISMATCH IN HRS-INV44/APR/AMDF-DRIVR OT,-3.46,-3.46,-
02 Credit Note,111111111111111,ABC LTD.,2174886,30/04/2024,5/31/2024,5/1/2024,5/31/2024,-200,DIRE,10035XXXXX00003,5GJ-CORRECTION ENTRY FOR PO50005044 DUPLI GRV,-10,-10,-
02 Credit Note,111111111111111,ABC LTD.,81344240502002037,5/10/2024,5/20/2024,5/1/2024,5/31/2024,-602,THE,10004XXXXX00003,"Rental Charges
 Policy No : 44/911813/PM/001342
 Policy Type : CONTRACTORS PLANT AND MACHINERY",-30.1,-30.1,-
02 Credit Note,111111111111111,ABC LTD.,003/CRN/AMDF/APR/24,4/30/2024,5/31/2024,5/1/2024,5/31/2024,-878.85,AL S,10058XXXXX00003,TEMPORARY STAFF- MISMATCH IN HRS-INV44/APR/AMDF-EOT OPERATOR,-43.94,-43.94,-
02 Credit Note,111111111111111,ABC LTD.,003/CRN/AMDF/APR/24,4/30/2024,5/31/2024,5/1/2024,5/31/2024,"-1,251.64",AL S,10058XXXXX00003,TEMPORARY STAFF- MISMATCH IN HRS-INV44/APR/AMDF-GRINDER,-62.58,-62.58,-
02 Credit Note,111111111111111,ABC LTD.,DEPDN/2/24/1000509,17/03/2024,5/1/2024,5/1/2024,5/31/2024,"-1,252.40",NATI,10038XXXXX00003,5GJ-Rectification of journal _PO50004169_NLGI,-62.62,-62.62,-
02 Credit Note,111111111111111,ABC LTD.,ADN1/24/04/9679- CRN,4/23/2024,5/1/2024,5/1/2024,5/31/2024,"-1,420.67",AL A,10030XXXXX00003,All Risk Insurance,-71.03,-71.03,-
02 Credit Note,111111111111111,ABC LTD.,DEPCN/4/24/1000383,4/18/2024,5/21/2024,5/1/2024,5/31/2024,"-2,756.10",NATI,10038XXXXX00003,"Medical Insurance - Credit Note
 Reference to PO50004794",-137.81,-137.81,-
02 Credit Note,111111111111111,ABC LTD.,-2024/033,2/29/2024,5/31/2024,5/1/2024,5/31/2024,"-15,925.00",MOVE,10411XXXXX00003,DOCUMENT CHARGES,-796.25,-796.25,-
02 Credit Note,111111111111111,ABC LTD.,-2024/033,2/29/2024,5/31/2024,5/1/2024,5/31/2024,"-15,950.00",MOVE,10411XXXXX00003,DOCUMENT CHARGES,-797.5,-797.5,-
