Transaction Type,Taxpayer TRN,Company Name / Member Company Name (If applicable),Tax Invoice/Tax credit note No,Tax Invoice/Tax credit note Date,Tax Invoice/Tax credit note Received Date,Reporting period from,Reporting period to,Tax Invoice/Tax credit note Amount AED (before VAT),Supplier Name,Supplier TRN,Clear description of the supply,VAT Amount AED,VAT Amount Recovered AED,VAT adjustments
01 Invoice,111111111111111,ABC LTD.,SFT/0268/2024,7/1/2024,7/1/2024,7/1/2024,7/31/2024,32.6,PION,10047XXXXX00003,SAFETY HELMET RED,1.63,1.63,
01 Invoice,111111111111111,ABC LTD.,SFT/0270/2024,7/18/2024,7/18/2024,7/1/2024,7/31/2024,"5,400.00",PION,10047XXXXX00003,"MS Cutting Wheel 5"" 125 x 3mm",270,270,
01 Invoice,111111111111111,ABC LTD.,SFT/0270/2024,7/18/2024,7/18/2024,7/1/2024,7/31/2024,"4,200.00",PION,10047XXXXX00003,GRINDING WHEEL 5'',210,210,
01 Invoice,111111111111111,ABC LTD.,SFT/0270/2024,7/18/2024,7/18/2024,7/1/2024,7/31/2024,"6,300.00",PION,10047XXXXX00003,GRINDING WHEEL 7'',315,315,
01 Invoice,111111111111111,ABC LTD.,SI-13578,7/1/2024,7/1/2024,7/1/2024,7/31/2024,"5,956.60",AL B,10000XXXXX00003,STEEL SHOT S-330 W ABRASIVE,297.83,297.83,
01 Invoice,111111111111111,ABC LTD.,SI-13578,7/1/2024,7/1/2024,7/1/2024,7/31/2024,"5,957.00",AL B,10000XXXXX00003,STEEL GRIT GL-25 W ABRASIVE,297.85,297.85,
01 Invoice,111111111111111,ABC LTD.,SI-13606,7/3/2024,7/3/2024,7/1/2024,7/31/2024,"5,956.60",AL B,10000XXXXX00003,STEEL SHOT S-330 W ABRASIVE,297.83,297.83,
01 Invoice,111111111111111,ABC LTD.,SI-13606,7/3/2024,7/3/2024,7/1/2024,7/31/2024,"5,957.00",AL B,10000XXXXX00003,STEEL GRIT GL-25 W ABRASIVE,297.85,297.85,
01 Invoice,111111111111111,ABC LTD.,SI-13690,7/8/2024,7/8/2024,7/1/2024,7/31/2024,"11,913.20",AL B,10000XXXXX00003,STEEL SHOT S-330 W ABRASIVE,595.66,595.66,
01 Invoice,111111111111111,ABC LTD.,SI-13690,7/8/2024,7/8/2024,7/1/2024,7/31/2024,"29,782.80",AL B,10000XXXXX00003,STEEL GRIT GL-25 W ABRASIVE,"1,489.14","1,489.14",
01 Invoice,111111111111111,ABC LTD.,SI-13847,7/18/2024,7/18/2024,7/1/2024,7/31/2024,320,AL B,10000XXXXX00003,RAC TIP GUARD,16,16,
01 Invoice,111111111111111,ABC LTD.,SI-13847,7/18/2024,7/18/2024,7/1/2024,7/31/2024,670,AL B,10000XXXXX00003,RAC SPRAY TIP 286315,33.5,33.5,
01 Invoice,111111111111111,ABC LTD.,SI-13847,7/18/2024,7/18/2024,7/1/2024,7/31/2024,670,AL B,10000XXXXX00003,RAC SPRAY TIP 286319,33.5,33.5,
01 Invoice,111111111111111,ABC LTD.,SI-13847,7/18/2024,7/18/2024,7/1/2024,7/31/2024,670,AL B,10000XXXXX00003,RAC SPRAY TIP 286215,33.5,33.5,
01 Invoice,111111111111111,ABC LTD.,SI-13847,7/18/2024,7/18/2024,7/1/2024,7/31/2024,670,AL B,10000XXXXX00003,RAC SPRAY TIP 286317,33.5,33.5,
01 Invoice,111111111111111,ABC LTD.,SI-13847,7/18/2024,7/18/2024,7/1/2024,7/31/2024,670,AL B,10000XXXXX00003,RAC SPRAY TIP 286211,33.5,33.5,
01 Invoice,111111111111111,ABC LTD.,SI2024/03407,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"4,900.00",MRAI,10007XXXXX00003,Sewage Tanker Service- Emptying Of Septic Tank - 5000 GL,245,245,
01 Invoice,111111111111111,ABC LTD.,SI240218,6/24/2024,6/24/2024,7/1/2024,7/31/2024,"12,355.00",OOSC,10025XXXXX00003,COATINGCHGOOSC,617.75,617.75,
01 Invoice,111111111111111,ABC LTD.,SI240271,7/26/2024,7/26/2024,7/1/2024,7/31/2024,"66,718.40",OOSC,10025XXXXX00003,AL BAWARDI PIPE COATING - 26PIPES,"3,335.92","3,335.92",
01 Invoice,111111111111111,ABC LTD.,SIV-98650,7/30/2024,7/30/2024,7/1/2024,7/31/2024,231,Al A,10042XXXXX00003,5.83 MTR,11.55,11.55,
01 Invoice,111111111111111,ABC LTD.,STM/0156/2024,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"66,170.60",STAR,10022XXXXX00003,TEMPORARY STAFF- helper- July'24,"3,308.53","3,308.53",
01 Invoice,111111111111111,ABC LTD.,TINV-00004037,7/1/2024,7/1/2024,7/1/2024,7/31/2024,"1,900.00",PURE,10055XXXXX00003,LPG 44 KG (YELLOW),95,95,
01 Invoice,111111111111111,ABC LTD.,TINV-00004039,7/1/2024,7/1/2024,7/1/2024,7/31/2024,120,PURE,10055XXXXX00003,OXYGEN 240 CU.FT,6,6,
01 Invoice,111111111111111,ABC LTD.,tinv-00004057,7/3/2024,7/3/2024,7/1/2024,7/31/2024,72,PURE,10055XXXXX00003,OXYGEN 240 CU.FT,3.6,3.6,
01 Invoice,111111111111111,ABC LTD.,TINV-00004083,7/6/2024,7/6/2024,7/1/2024,7/31/2024,72,PURE,10055XXXXX00003,OXYGEN 240 CU.FT,3.6,3.6,
01 Invoice,111111111111111,ABC LTD.,TINV-00004083,7/6/2024,7/6/2024,7/1/2024,7/31/2024,380,PURE,10055XXXXX00003,LPG 44 KG (YELLOW),19,19,
01 Invoice,111111111111111,ABC LTD.,TINV-00004123,7/11/2024,7/11/2024,7/1/2024,7/31/2024,96,PURE,10055XXXXX00003,OXYGEN 240 CU.FT,4.8,4.8,
01 Invoice,111111111111111,ABC LTD.,TINV-00004123,7/11/2024,7/11/2024,7/1/2024,7/31/2024,48,PURE,10055XXXXX00003,OXYGEN 240 CU.FT,2.4,2.4,
01 Invoice,111111111111111,ABC LTD.,TINV-00004163,7/16/2024,7/16/2024,7/1/2024,7/31/2024,120,PURE,10055XXXXX00003,OXYGEN 240 CU.FT,6,6,
01 Invoice,111111111111111,ABC LTD.,TINV-00004163,7/16/2024,7/16/2024,7/1/2024,7/31/2024,"1,900.00",PURE,10055XXXXX00003,LPG 44 KG (YELLOW),95,95,
01 Invoice,111111111111111,ABC LTD.,TINV-00004198,7/20/2024,7/20/2024,7/1/2024,7/31/2024,120,PURE,10055XXXXX00003,OXYGEN 240 CU.FT,6,6,
01 Invoice,111111111111111,ABC LTD.,TINV-00004218,7/22/2024,7/22/2024,7/1/2024,7/31/2024,120,PURE,10055XXXXX00003,OXYGEN 240 CU.FT,6,6,
01 Invoice,111111111111111,ABC LTD.,TINV-00004245,7/25/2024,7/25/2024,7/1/2024,7/31/2024,12,PURE,10055XXXXX00003,OXYGEN 240 CU.FT,0.6,0.6,
01 Invoice,111111111111111,ABC LTD.,TINV-00004245,7/25/2024,7/25/2024,7/1/2024,7/31/2024,84,PURE,10055XXXXX00003,OXYGEN 240 CU.FT,4.2,4.2,
01 Invoice,111111111111111,ABC LTD.,TINV-00004255,7/26/2024,7/26/2024,7/1/2024,7/31/2024,120,PURE,10055XXXXX00003,OXYGEN 240 CU.FT,6,6,
01 Invoice,111111111111111,ABC LTD.,TSC/DXB/2024/0004704,7/3/2024,7/3/2024,7/1/2024,7/31/2024,"1,980.00",TECH,10034XXXXX00003,HSE Expenses,99,99,
01 Invoice,111111111111111,ABC LTD.,WRDWS240754359,7/3/2024,7/3/2024,7/1/2024,7/31/2024,"3,800.00",THE,10020XXXXX00003,REPAIR & MAINTENANCE,190,190,
01 Invoice,111111111111111,ABC LTD.,23709,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"1,600.00",JASB,10036XXXXX00003,"WADE ADAMS-DEIRA DUBAI-16M-RNTSO-000179
 AMSS-000813-11-07-2024-72467-DXB
 AMSS-000818-15-07-2024-7625-DXB",80,80,
01 Invoice,111111111111111,ABC LTD.,23709,7/31/2024,7/31/2024,7/1/2024,7/31/2024,590,JASB,10036XXXXX00003,"TMF EURO-DUBAI DD PORT RASHID
 12M-RNTSO-000176
 AMSS-000812-11-07-2024-7625-DXB",29.5,29.5,
01 Invoice,111111111111111,ABC LTD.,02IN2401-20116517,7/12/2024,7/12/2024,7/1/2024,7/31/2024,"30,577.00",D S,10004XXXXX00003,IPE 360X057.10 KG/MX12.0 M,"1,528.85","1,528.85",
01 Invoice,111111111111111,ABC LTD.,02IN2401-20116517,7/12/2024,7/12/2024,7/1/2024,7/31/2024,"35,428.80",D S,10004XXXXX00003,IPE 600X122.00 KG/MX12.0 M,"1,771.44","1,771.44",
01 Invoice,111111111111111,ABC LTD.,2024/154,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"1,560.00",MOVE,10411XXXXX00003,"AL JUNA -14M-ALQOUZ UMMSQUIM-RNTSO-000165
 AMSS-000792-01-07-2024-25420-DXB
 AMSS-000798-03-07-2024-25420-DXB
 AMSS-000817-15-07-2024-36988-DXB",78,78,
01 Invoice,111111111111111,ABC LTD.,2024/154,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"1,180.00",MOVE,10411XXXXX00003,"TMF EURO-12M-PORT RASHID-RNTSO-000176
 AMSS-000801-04-07-2024-20972-DXB
 AMSS-000808-08-07-2024-22489-DXB",59,59,
01 Invoice,111111111111111,ABC LTD.,2024/154,7/31/2024,7/31/2024,7/1/2024,7/31/2024,420,MOVE,10411XXXXX00003,"AL JUNA -12M-ALQOUZ UMMSQUIM-RNTSO-000165
 AMSS-000805-05-07-2024-68859-DXB",21,21,
01 Invoice,111111111111111,ABC LTD.,2024/154,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"2,400.00",MOVE,10411XXXXX00003,"WADE ADAMS-16M-DEIRA-RNTSO-000179
 AMSS-000794-01-07-2024-20972-DXB
 AMSS-000820-16-07-2024-94246-DXB
 AMSS-000830-25-07-2024-70518-DXB",120,120,
01 Invoice,111111111111111,ABC LTD.,2024/154,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"1,510.00",MOVE,10411XXXXX00003,"AL BENAYA PILING & FOUNDATION (LLC)-12M
 RNTSO-000189/AMSS-000823/18/07/2024/ 68859-DXB
 RNTSO-000189/AMSS-000828/22/07/2024/63171-DXB",75.5,75.5,
01 Invoice,111111111111111,ABC LTD.,2024/155,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"18,000.00",MOVE,10411XXXXX00003,"CAT INTERNATIONAL-RNTSO-000178
 HAMEEM ABU DHABI -16M
 AMSS-000814 11/07/2024 36988-DXB
 AMSS-000815 12/07/2024 20972-DXB
 AMSS-000819 15/07/2024 70518-DXB
 AMSS-000821 16/07/2024 36988-DXB
 AMSS-000822 17/07/2024 17784-DXB
 AMSS-000825 19/07/2024 77316-DXB
 AMSS-000827 22/07/2024 20972-DXB
 AMSS-000829 23/07/2024 17784-DXB
 AMSS-000831 26/07/2024 17784-DXB
 AMSS-000832 29/07/2024 94246-DXB
 AMSS-000833 30/07/2024 94246-DXB
 AMSS-000834 30/07/2024 77316-DXB",900,900,
01 Invoice,111111111111111,ABC LTD.,81344240702030924,7/18/2024,7/18/2024,7/1/2024,7/31/2024,"2,401.00",THE,10004XXXXX00003,"Rental Charges
 Policy No:44/911813/PM/001389
 Policy Type:CONTRACTORS PLANT AND MACHINERY
 Endt period:24 June 2024 to 29 May 2025",120.05,120.05,
01 Invoice,111111111111111,ABC LTD.,91467,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"8,580.00",DOUB,10023XXXXX00003,ACETYLENE 210 CFT,429,429,
01 Invoice,111111111111111,ABC LTD.,91467,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"1,908.00",DOUB,10023XXXXX00003,OXYGEN 40 LTRS,95.4,95.4,
01 Invoice,111111111111111,ABC LTD.,91467,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"2,652.00",DOUB,10023XXXXX00003,ARGON MIX 40LTR,132.6,132.6,
01 Invoice,111111111111111,ABC LTD.,91467,7/31/2024,7/31/2024,7/1/2024,7/31/2024,858,DOUB,10023XXXXX00003,ARGON GAS 40 LTR,42.9,42.9,
01 Invoice,111111111111111,ABC LTD.,91467,7/31/2024,7/31/2024,7/1/2024,7/31/2024,440,DOUB,10023XXXXX00003,ARGON 50LTR,22,22,
01 Invoice,111111111111111,ABC LTD.,91467,7/31/2024,7/31/2024,7/1/2024,7/31/2024,770,DOUB,10023XXXXX00003,ARGON MIX 50LTR,38.5,38.5,
01 Invoice,111111111111111,ABC LTD.,91467,7/31/2024,7/31/2024,7/1/2024,7/31/2024,350,DOUB,10023XXXXX00003,GAS PROPANE 44 KGS,17.5,17.5,
01 Invoice,111111111111111,ABC LTD.,91467,7/31/2024,7/31/2024,7/1/2024,7/31/2024,720,DOUB,10023XXXXX00003,CO2 GAS 40 LTR,36,36,
01 Invoice,111111111111111,ABC LTD.,9847,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"2,375.00",AHMA,10038XXXXX00003,SWEET WATER 5000 GLN,118.75,118.75,
01 Invoice,111111111111111,ABC LTD.,CI006367,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"25,524.00",LIBE,10025XXXXX00003,"Temporary Staff Cost
 FABRICATOR","1,276.20","1,276.20",
01 Invoice,111111111111111,ABC LTD.,CI006367,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"27,351.00",LIBE,10025XXXXX00003,"Temporary Staff Cost
 WELDERS","1,367.55","1,367.55",
01 Invoice,111111111111111,ABC LTD.,CI006367,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"44,700.00",LIBE,10025XXXXX00003,"Temporary Staff Cost
 HELPERS","2,235.00","2,235.00",
01 Invoice,111111111111111,ABC LTD.,JK-476,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"2,370.00",AL F,10035XXXXX00003,"CRYSTAL PROJECT-RNTSO-000181-ABU DHABI CITY
 AMSS-000793-01-07-2024-81087-DXB
 AMSS-000809-09-07-2024-81087-DXB",118.5,118.5,
01 Invoice,111111111111111,ABC LTD.,JK-476,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"1,180.00",AL F,10035XXXXX00003,"TMF EURO-12M-PORT RASHID-RNTSO-000176
 AMSS-000795-02-07-2024-81087-DXB
 AMSS-000816-15-07-2024-81087-DXB",59,59,
01 Invoice,111111111111111,ABC LTD.,JK-476,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"2,370.00",AL F,10035XXXXX00003,"BRIGHT DEAL -12-ABU DHABI CITY-RNTSO-000183
 AMSS-000797-03-07-2024-81087-DXB
 AMSS-000804-04-07-2024-81087-DXB",118.5,118.5,
01 Invoice,111111111111111,ABC LTD.,JK-476,7/31/2024,7/31/2024,7/1/2024,7/31/2024,840,AL F,10035XXXXX00003,"AL JUNA -JUMERIYAH ALQOUZ-12M-RNTSO-000165
 AMSS-000807-08-07-2024-81087-DXB
 AMSS-000811-10-07-2024-81087-DXB",42,42,
01 Invoice,111111111111111,ABC LTD.,JK-476,7/31/2024,7/31/2024,7/1/2024,7/31/2024,420,AL F,10035XXXXX00003,"IGS JUMERIYAH AL QOUZ-12M
 RNTSO-000194-AMSS-000835-31-07-2024-81087-DXB",21,21,
01 Invoice,111111111111111,ABC LTD.,0324061025/ 0671 / 0294,6/30/2024,7/1/2024,7/1/2024,7/31/2024,"29,349.40",BNP,10030XXXXX00003,2GJ-BANK VAT CHARGES FOR THE MONTH OF JUN'24 (BNP & SCB),"1,467.47","1,467.47",
01 Invoice,111111111111111,ABC LTD.,AE1420624ATIR0002102/2029/1962/2319/1717/0521,6/30/2024,7/1/2024,7/1/2024,7/31/2024,"53,720.60",Stan,10026XXXXX00003,2GJ-BANK VAT CHARGES FOR THE MONTH OF JUN'24 (BNP & SCB),"2,686.03","2,686.03",
01 Invoice,111111111111111,ABC LTD.,51522,6/22/2024,7/3/2024,7/1/2024,7/31/2024,140,PERF,10004XXXXX00003,Welding Helmet,7,7,
01 Invoice,111111111111111,ABC LTD.,47387,6/22/2024,7/3/2024,7/1/2024,7/31/2024,280,GULF,10030XXXXX00003,PORTABLE AIR FAN,14,14,
01 Invoice,111111111111111,ABC LTD.,272138,6/27/2024,7/3/2024,7/1/2024,7/31/2024,111.6,ZAKE,10007XXXXX00003,GRINDING,5.58,5.58,
01 Invoice,111111111111111,ABC LTD.,24061101012,6/26/2024,7/3/2024,7/1/2024,7/31/2024,104,GERM,10026XXXXX00003,PLUG,5.2,5.2,
01 Invoice,111111111111111,ABC LTD.,132153,6/27/2024,7/3/2024,7/1/2024,7/31/2024,254,Kand,10032XXXXX00003,ELECTRICAL CIRCUIT BREAKER,12.7,12.7,
01 Invoice,111111111111111,ABC LTD.,22913,6/22/2024,7/3/2024,7/1/2024,7/31/2024,475,SMS,10035XXXXX00003,R PIN,23.75,23.75,
01 Invoice,111111111111111,ABC LTD.,34917,6/24/2024,7/3/2024,7/1/2024,7/31/2024,447.6,HYDR,10023XXXXX00003,HYDRAULIC HOSE,22.38,22.38,
01 Invoice,111111111111111,ABC LTD.,37746,7/12/2024,7/15/2024,7/1/2024,7/31/2024,"3,080.00",AL M,10037XXXXX00003,Advance Payment for WOVEN WIRE MESH,154,154,
01 Invoice,111111111111111,ABC LTD.,101860107887,7/10/2024,7/10/2024,7/1/2024,7/31/2024,"3,999.60",DEWA,10002XXXXX00003,Electricity & water charges,199.98,199.98,
02 Credit Note,111111111111111,ABC LTD.,FIL-DU/IN/132400387,6/29/2024,6/29/2024,7/1/2024,7/31/2024,"-105,534.00",FABT,10020XXXXX00003,Advance adjustment,"-5,276.70","-5,276.70",
01 Invoice,111111111111111,ABC LTD.,10006313367,7/17/2024,7/17/2024,7/1/2024,7/31/2024,"41,866.20",DEWA,10002XXXXX00003,Electricity & water charges,"2,093.31","2,093.31",
01 Invoice,111111111111111,ABC LTD.,14615,7/17/2024,7/22/2024,7/1/2024,7/31/2024,"2,400.00",DANA,10024XXXXX00003,WATER COOLERS FOR YARD,120,120,
01 Invoice,111111111111111,ABC LTD.,INV1920711007,7/1/2024,25-Jul-24,7/1/2024,7/31/2024,135,Emir,10002XXXXX00003,Telephone Expenses for JUNE 2024 OFFICE FAX 04-3472521,6.75,6.75,
01 Invoice,111111111111111,ABC LTD.,INV1917481471,7/1/2024,25-Jul-24,7/1/2024,7/31/2024,140,Emir,10002XXXXX00003,Telephone Expenses for JUNE 2024 OFFICE TEL 04-3474411,7,7,
01 Invoice,111111111111111,ABC LTD.,INV1917456111,7/1/2024,25-Jul-24,7/1/2024,7/31/2024,"1,948.80",Emir,10002XXXXX00003,Telephone Expenses for JUNE 2024 OFFICE 04-8036666,97.44,97.44,
01 Invoice,111111111111111,ABC LTD.,INV1916695950,7/1/2024,25-Jul-24,7/1/2024,7/31/2024,"3,375.00",Emir,10002XXXXX00003,Telephone Expenses for JUNE 2024 JAFZA ADSL 04-8801440,168.75,168.75,
01 Invoice,111111111111111,ABC LTD.,INV1916905115,7/1/2024,25-Jul-24,7/1/2024,7/31/2024,"12,909.00",Emir,10002XXXXX00003,Telephone Expenses for JUNE 2024 DIGITAL PREMIUM INTERNET 900104125151,645.45,645.45,
01 Invoice,111111111111111,ABC LTD.,ACL/INV/2286/24,7/13/2024,7/30/2024,7/1/2024,7/31/2024,150,Accu,10024XXXXX00003,Pressure Gauge and Protractor,7.5,7.5,
01 Invoice,111111111111111,ABC LTD.,DIC/CAS/136527,7/9/2024,7/30/2024,7/1/2024,7/31/2024,100,ALI,10022XXXXX00003,Key Bar,5,5,
01 Invoice,111111111111111,ABC LTD.,JFN24-33898,7/20/2024,7/30/2024,7/1/2024,7/31/2024,120,Mohd,10006XXXXX00003,MDF Wood for Stuffing,6,6,
01 Invoice,111111111111111,ABC LTD.,DIC/CAS/136749,7/11/2024,7/30/2024,7/1/2024,7/31/2024,760,ALI,10022XXXXX00003,RAL 4003 Paint,38,38,
01 Invoice,111111111111111,ABC LTD.,INV-36315,7/12/2024,7/30/2024,7/1/2024,7/31/2024,450,AL I,10030XXXXX00003,Laser Cutting on Aluminium Stencil,22.5,22.5,
01 Invoice,111111111111111,ABC LTD.,133661,7/18/2024,7/30/2024,7/1/2024,7/31/2024,808,Kand,10032XXXXX00003,Electrical Industrial Sockets and Isolators,40.4,40.4,
01 Invoice,111111111111111,ABC LTD.,AST-AJM-02314,6/28/2024,7/31/2024,7/1/2024,7/31/2024,600,ARAB,10058XXXXX00003,Transportation,30,30,
01 Invoice,111111111111111,ABC LTD.,12506,6/7/2024,7/31/2024,7/1/2024,7/31/2024,935,SAIN,10039XXXXX00003,Transportation,46.75,46.75,
01 Invoice,111111111111111,ABC LTD.,2024/117,6/30/2024,7/31/2024,7/1/2024,7/31/2024,"4,390.00",MOVE,10411XXXXX00003,Transportation,219.5,219.5,
01 Invoice,111111111111111,ABC LTD.,2024/102,6/21/2024,7/31/2024,7/1/2024,7/31/2024,"55,900.00",MOVE,10411XXXXX00003,Transportation,"2,795.00","2,795.00",
01 Invoice,111111111111111,ABC LTD.,2024/114,6/30/2024,7/31/2024,7/1/2024,7/31/2024,"6,435.00",MOVE,10411XXXXX00003,Transportation,321.75,321.75,
01 Invoice,111111111111111,ABC LTD.,R00596,6/25/2024,7/31/2024,7/1/2024,7/31/2024,125,PARA,10037XXXXX00003,Document Clearing,6.25,6.25,
01 Invoice,111111111111111,ABC LTD.,R00495,6/4/2024,7/31/2024,7/1/2024,7/31/2024,75,PARA,10037XXXXX00003,Document Clearing,3.75,3.75,
01 Invoice,111111111111111,ABC LTD.,R00556,6/14/2024,7/31/2024,7/1/2024,7/31/2024,75,PARA,10037XXXXX00003,Document Clearing,3.75,3.75,
01 Invoice,111111111111111,ABC LTD.,R00558,6/14/2024,7/31/2024,7/1/2024,7/31/2024,125,PARA,10037XXXXX00003,Document Clearing,6.25,6.25,
01 Invoice,111111111111111,ABC LTD.,R00527,6/10/2024,7/31/2024,7/1/2024,7/31/2024,125,PARA,10037XXXXX00003,Document Clearing,6.25,6.25,
01 Invoice,111111111111111,ABC LTD.,R00522,6/7/2024,7/31/2024,7/1/2024,7/31/2024,125,PARA,10037XXXXX00003,Document Clearing,6.25,6.25,
01 Invoice,111111111111111,ABC LTD.,R00573,6/20/2024,7/31/2024,7/1/2024,7/31/2024,75,PARA,10037XXXXX00003,Document Clearing,3.75,3.75,
01 Invoice,111111111111111,ABC LTD.,IBX2413961,6/10/2024,7/31/2024,7/1/2024,7/31/2024,150,I B,10057XXXXX00003,Transportation,7.5,7.5,
01 Invoice,111111111111111,ABC LTD.,AE1420624ATIR0001437,6/30/2024,7/1/2024,7/1/2024,7/31/2024,6,Stan,10026XXXXX00003,Bank Charges-Jun'24,0.3,0.3,
01 Invoice,111111111111111,ABC LTD.,324060293,6/10/2024,7/1/2024,7/1/2024,7/31/2024,150,BNP,10004XXXXX00003,Bank Charges-Jun'24,7.5,7.5,
01 Invoice,111111111111111,ABC LTD.,IN-0311940,7/18/2024,7/30/2024,7/1/2024,7/31/2024,188,Gree,10044XXXXX00003,Office Cleaning,9.4,9.4,
01 Invoice,111111111111111,ABC LTD.,2530-39-714538,7/18/2024,7/30/2024,7/1/2024,7/31/2024,"2,141.60",Lulu,10022XXXXX00003,Purchase of Office Equipment-A/C and Water Dispenser,107.08,107.08,
01 Invoice,111111111111111,ABC LTD.,2024/141,7/31/2024,7/31/2024,7/1/2024,7/31/2024,"11,580.00",MOVE,10411XXXXX00003,Transportation,579,579,
01 Invoice,111111111111111,ABC LTD.,JK-475,7/31/2024,7/31/2024,7/1/2024,7/31/2024,925,AL F,10035XXXXX00003,Transportation,46.25,46.25,
01 Invoice,111111111111111,ABC LTD.,AE1420624ATIR0001280,6/30/2024,7/1/2024,7/1/2024,7/31/2024,436,Stan,10026XXXXX00003,5GJ-BANK VAT CHARGES FOR THE MONTH OF JUN'24 (SCB),21.8,21.8,
01 Invoice,111111111111111,ABC LTD.,0324060444/0770/1134,6/30/2024,7/1/2024,7/1/2024,7/31/2024,"101,280.20",BNP,10030XXXXX00003,5GJ-BANK VAT CHARGES FOR THE MONTH OF JUN'24 (BNP),"5,064.01","5,064.01",
01 Invoice,111111111111111,ABC LTD.,AE1420624ATIR0002344 / 0707 / 0259,6/30/2024,7/1/2024,7/1/2024,7/31/2024,185.8,Stan,10026XXXXX00003,5GJ-BANK VAT CHARGES FOR THE MONTH OF JUN'24 (SCB),9.29,9.29,
01 Invoice,111111111111111,ABC LTD.,INV1916765717,7/1/2024,25-Jul-24,7/1/2024,7/31/2024,"2,475.00",Emir,10002XXXXX00003,TELEPHONE EXPENSES FOR JUNE 2024 BOARDLINE WITH INTERNET 06-5264217,123.75,123.75,
01 Invoice,111111111111111,ABC LTD.,INV1920262713,7/1/2024,25-Jul-24,7/1/2024,7/31/2024,95,Emir,10002XXXXX00003,TELEPHONE EXPENSES FOR JUNE 2024 FAX 06-5269235,4.75,4.75,
01 Invoice,111111111111111,ABC LTD.,INV1916757184,7/1/2024,25-Jul-24,7/1/2024,7/31/2024,"1,875.00",Emir,10002XXXXX00003,TELEPHONE EXPENSES FOR JUNE 2024 INTERNET BUNDLES 550 MBPS 06-7675790,93.75,93.75,
01 Invoice,111111111111111,ABC LTD.,INV1920273757,7/1/2024,25-Jul-24,7/1/2024,7/31/2024,95,Emir,10002XXXXX00003,TELEPHONE EXPENSES FOR JUNE 2024 LANDLINE DIRECTOR-AMHZ 06-5269236,4.75,4.75,
01 Invoice,111111111111111,ABC LTD.,INV1920872354,7/1/2024,25-Jul-24,7/1/2024,7/31/2024,95,Emir,10002XXXXX00003,TELEPHONE EXPENSES FOR JUNE 2024 DIRECTORS 06-5269237,4.75,4.75,
01 Invoice,111111111111111,ABC LTD.,INV1917078319,7/1/2024,25-Jul-24,7/1/2024,7/31/2024,717.8,Emir,10002XXXXX00003,TELEPHONE EXPENSES FOR JUNE 2024 FIXED LINE OVER SIP (BUSINESS TRUNK) 06-59,35.89,35.89,
01 Invoice,111111111111111,ABC LTD.,INV1916777933,7/1/2024,25-Jul-24,7/1/2024,7/31/2024,"1,095.00",Emir,10002XXXXX00003,TELEPHONE EXPENSES FOR JUNE 2024 INTERNET BUNDLES200 MBPSCML YARD 65237800,54.75,54.75,
01 Invoice,111111111111111,ABC LTD.,304205144081,7/28/2024,31-Jul-24,7/1/2024,7/31/2024,633.6,Shar,10039XXXXX00003,5GJ-SEWA-ELECTRICITY & WATER PAYMENT FOR THE MONTH OF JULY'24-20000020604,31.68,31.68,
01 Invoice,111111111111111,ABC LTD.,304209127046,7/28/2024,31-Jul-24,7/1/2024,7/31/2024,"49,385.00",Shar,10039XXXXX00003,5GJ-SEWA-ELECTRICITY & WATER PAYMENT FOR THE MONTH OF JULY'24-2443064486,"2,469.25","2,469.25",
01 Invoice,111111111111111,ABC LTD.,304230146947,7/28/2024,31-Jul-24,7/1/2024,7/31/2024,"81,110.00",Shar,10039XXXXX00003,5GJ-SEWA-ELECTRICITY & WATER PAYMENT FOR THE MONTH OF JULY'24-6610141458,"4,055.50","4,055.50",
01 Invoice,111111111111111,ABC LTD.,404208188213,7/28/2024,31-Jul-24,7/1/2024,7/31/2024,"76,835.00",Shar,10039XXXXX00003,5GJ-SEWA-ELECTRICITY & WATER PAYMENT FOR THE MONTH OF JULY'24-2229429495,"3,841.75","3,841.75",
01 Invoice,111111111111111,ABC LTD.,304209129031,7/28/2024,31-Jul-24,7/1/2024,7/31/2024,"139,160.00",Shar,10039XXXXX00003,5GJ-SEWA-ELECTRICITY & WATER PAYMENT FOR THE MONTH OF JULY'24-5427240788,"6,958.00","6,958.00",
